DateTime,RealPower
2020-10-26 01:00:00,38.552
2020-10-26 00:45:00,37.844
2020-10-26 00:30:00,38.972
2020-10-26 00:15:00,40.172
2020-10-26 00:00:00,37.212
2020-10-25 23:45:00,38.272
2020-10-25 23:30:00,38.508
2020-10-25 23:15:00,36.252
2020-10-25 23:00:00,37.04
2020-10-25 22:45:00,38.14
2020-10-25 22:30:00,35.168
2020-10-25 22:15:00,36.352
2020-10-25 22:00:00,38.94
2020-10-25 21:45:00,35.38
2020-10-25 21:30:00,36.044
2020-10-25 21:15:00,38.968
2020-10-25 21:00:00,36.452
2020-10-25 20:45:00,36.104
2020-10-25 20:30:00,38.704
2020-10-25 20:15:00,36.724
2020-10-25 20:00:00,37.04
2020-10-25 19:45:00,38.508
2020-10-25 19:30:00,36.556
2020-10-25 19:15:00,36.248
2020-10-25 19:00:00,37.888
2020-10-25 18:45:00,37.588
2020-10-25 18:30:00,36.256
2020-10-25 18:15:00,39.068
2020-10-25 18:00:00,38.096
2020-10-25 17:45:00,36.06
2020-10-25 17:30:00,37.312
2020-10-25 17:15:00,40.172
2020-10-25 17:00:00,36.692
2020-10-25 16:45:00,35.428
2020-10-25 16:30:00,39.62
2020-10-25 16:15:00,36.272
2020-10-25 16:00:00,35.516
2020-10-25 15:45:00,39.292
2020-10-25 15:30:00,36.96
2020-10-25 15:15:00,35.768
2020-10-25 15:00:00,39.816
2020-10-25 14:45:00,36.94
2020-10-25 14:30:00,36.328
2020-10-25 14:15:00,38.164
2020-10-25 14:00:00,38.244
2020-10-25 13:45:00,39.396
2020-10-25 13:30:00,42.312
2020-10-25 13:15:00,39.328
2020-10-25 13:00:00,36.672
2020-10-25 12:45:00,37.232
2020-10-25 12:30:00,37.748
2020-10-25 12:15:00,38.28
2020-10-25 12:00:00,37.464
2020-10-25 11:45:00,37.044
2020-10-25 11:30:00,39.048
2020-10-25 11:15:00,36.056
2020-10-25 11:00:00,36.044
2020-10-25 10:45:00,39.252
2020-10-25 10:30:00,37.56
2020-10-25 10:15:00,36.02
2020-10-25 10:00:00,39.376
2020-10-25 09:45:00,37.276
2020-10-25 09:30:00,36.04
2020-10-25 09:15:00,37.9
2020-10-25 09:00:00,40.056
2020-10-25 08:45:00,38.228
2020-10-25 08:30:00,39.168
2020-10-25 08:15:00,38.848
2020-10-25 08:00:00,37.816
2020-10-25 07:45:00,39.864
