,RealPower1,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower_42,RealPower_43,RealPower_44,RealPower_45,RealPower_46,RealPower_47,RealPower_48
14355,0.291,0.0,0.0,0.0,0.036,0.311,0.0,0.048,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14356,0.306,0.0,0.0,0.0,0.028,0.311,0.0,0.048,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14357,0.291,0.0,0.0,0.0,0.028,0.313,0.0,0.048,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14358,0.781,0.0,0.0,0.0,0.039,0.318,0.0,0.048,0.563,0.372,0.0,0.0,0.0,0.384,0.0,0.0,0.0,0.992,0.06824999999999999,0.07800000000000001,0.04875,0.0,0.0,0.0,0.0
14359,5.422,1.006,0.0,0.645,0.99,1.635,0.0,0.984,2.189,2.127,1.736,0.147,1.776,2.651,2.393,0.614,3.928,2.601,4.3294999999999995,4.948,3.0925,0.0,0.0,0.0,0.0
14360,14.149,21.38,9.569,11.205,5.905,6.377,0.711,5.136,5.267,5.517,8.693,19.76,10.415,7.263,18.301,7.683,21.791,8.956,21.673399999999997,24.7696,15.481,0.0,0.0,7.3016000000000005,10.9524
14362,79.335,108.419,62.41,58.067,31.259,32.437,49.301,27.843,23.006,25.088,38.779,111.487,61.852,41.403,112.858,42.881,122.484,43.814,176.2012,201.3728,125.858,0.0,0.0,131.27560000000003,196.9134
14363,137.333,322.772,187.196,168.062,91.662,86.133,170.911,80.21,62.643,68.771,115.18,315.129,159.043,90.107,338.063,135.954,341.404,122.59,266.70175,304.802,190.50125,0.0,0.0,366.1884,549.2826
14367,104.559,391.856,175.514,214.599,127.591,102.629,248.335,74.689,61.36,67.18,135.919,458.014,161.058,72.943,331.9,188.227,331.599,102.926,239.701,273.944,171.215,0.0,0.0,347.2968,520.9452
14368,73.978,308.689,129.909,165.899,109.398,86.768,163.478,56.783,47.744,51.428,105.06,349.771,127.607,53.815,250.083,149.176,254.314,81.198,182.98629999999997,209.12720000000002,130.7045,0.0,0.0,262.18,393.27000000000004
14369,37.785,206.576,65.502,114.922,82.959,61.006,95.69,34.538,28.886,29.078,69.846,256.279,75.407,29.22,150.142,93.9,153.813,42.689,107.77374999999999,123.17000000000002,76.98125,0.0,0.0,153.4804,230.22060000000002
14370,5.986,91.437,20.329,48.773,38.104,24.092,41.903,11.716,9.135,9.762,29.58,126.336,26.997,7.233,41.256,38.051,53.11,14.071,36.09025,41.246,25.77875,0.0,0.0,46.083200000000005,69.1248
14371,0.445,10.723,0.481,4.458,4.911,1.673,5.767,0.84,1.396,1.251,4.161,18.548,2.304,0.49,1.174,4.781,4.097,2.112,2.0083,2.2952000000000004,1.4345,0.0,0.0,2.3704,3.5556
14372,0.298,0.0,0.0,0.0,0.051,0.316,0.0,0.048,0.534,0.336,0.018,0.0,0.441,0.225,0.0,0.077,0.0,1.0,0.00035,0.0004,0.00025,0.0,0.0,0.0,0.0
14373,0.291,0.0,0.0,0.0,0.045,0.316,0.0,0.048,0.539,0.337,0.0,0.0,0.496,0.224,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14374,0.292,0.0,0.0,0.0,0.044,0.318,0.0,0.048,0.537,0.338,0.0,0.0,0.496,0.224,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14375,0.302,0.0,0.0,0.0,0.037,0.316,0.0,0.048,0.539,0.339,0.0,0.0,0.496,0.226,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14376,0.304,0.0,0.0,0.0,0.035,0.313,0.0,0.048,0.539,0.338,0.0,0.0,0.496,0.224,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14377,0.285,0.0,0.0,0.0,0.035,0.315,0.0,0.048,0.54,0.339,0.0,0.0,0.0,0.224,0.0,0.0,0.0,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14378,0.327,0.0,0.0,0.0,0.035,0.316,0.0,0.048,0.54,0.34,0.0,0.0,0.0,0.226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14379,0.318,0.0,0.0,0.0,0.03,0.315,0.0,0.048,0.54,0.34,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14380,0.316,0.0,0.0,0.0,0.031,0.314,0.0,0.048,0.54,0.338,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14381,0.31,0.0,0.0,0.0,0.031,0.312,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14382,1.971,0.0,0.0,0.0,0.042,0.405,0.0,0.103,0.708,0.534,0.088,0.0,0.0,0.77,0.0,0.0,0.0,1.053,0.2163,0.2472,0.1545,0.0,0.0,0.0,0.0
14383,11.907,8.289,3.861,4.644,2.984,4.059,0.0,3.312,3.745,3.878,4.38,5.652,5.47,5.542,9.3,2.448,12.963,5.618,10.34705,11.8252,7.39075,0.0,0.0,2.4512,3.6768
14384,39.832,52.925,31.095,27.738,15.136,16.055,18.117,14.112,11.788,12.753,19.518,49.004,26.86,21.639,56.829,19.952,58.339,20.209,47.788999999999994,54.616,34.135,0.0,0.0,63.6024,95.4036
14385,95.719,180.328,110.766,96.24,40.646,39.826,93.578,47.74,35.647,41.002,66.441,170.588,85.937,58.48,201.042,64.846,188.974,78.218,173.75015,198.5716,124.10725,0.0,0.0,214.4444,321.66659999999996
14386,120.528,325.002,162.634,173.666,74.808,66.648,171.438,69.888,58.238,64.22,115.272,361.867,153.565,78.613,309.482,140.56,303.586,119.135,225.48749999999998,257.7,161.0625,0.0,0.0,326.81480000000005,490.2222
14387,135.551,392.209,195.576,218.361,102.597,88.524,239.083,84.451,68.555,74.654,138.172,453.343,188.365,90.743,369.353,182.4,360.457,139.147,260.23515,297.4116,185.88225,0.0,0.0,388.47,582.7049999999999
14391,101.745,381.726,172.505,209.534,123.906,100.177,242.609,73.778,60.441,65.236,130.574,442.486,159.928,73.131,319.154,180.899,319.086,116.478,233.55604999999997,266.9212,166.82575,0.0,0.0,338.71000000000004,508.06499999999994
14392,71.972,304.086,127.237,167.828,107.108,84.18,162.309,55.816,46.231,49.362,103.386,356.103,121.596,52.706,246.15,143.519,244.946,81.068,177.2813,202.6072,126.6295,0.0,0.0,252.2116,378.31739999999996
14393,35.833,199.482,62.331,111.972,80.743,58.837,91.266,33.335,27.715,27.638,67.151,247.762,73.013,28.102,145.079,91.022,147.125,41.834,105.00104999999999,120.0012,75.00075,0.0,0.0,148.64200000000002,222.963
14394,4.59,86.865,18.349,45.65,36.574,23.047,38.173,10.803,8.325,8.908,27.596,119.566,24.982,6.617,36.82,35.052,49.367,13.053,33.36025,38.126,23.82875,0.0,0.0,42.054,63.081
14395,0.402,7.743,0.253,2.53,4.461,1.18,4.159,0.616,1.173,1.026,3.197,14.715,1.558,0.4,0.429,3.441,3.128,1.711,1.3972,1.5968,0.998,0.0,0.0,0.9452,1.4178
14396,0.296,0.0,0.0,0.002,0.046,0.312,0.0,0.045,0.533,0.333,0.022,0.0,0.21,0.224,0.0,0.081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14397,0.315,0.0,0.0,0.0,0.036,0.316,0.0,0.047,0.538,0.336,0.0,0.0,0.248,0.224,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14398,0.305,0.0,0.0,0.0,0.037,0.316,0.0,0.048,0.538,0.339,0.0,0.0,0.247,0.224,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14399,0.302,0.0,0.0,0.0,0.032,0.314,0.0,0.046,0.534,0.337,0.0,0.0,0.248,0.224,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400,0.28,0.0,0.0,0.0,0.03,0.312,0.0,0.047,0.532,0.335,0.0,0.0,0.252,0.224,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14401,0.286,0.0,0.0,0.0,0.027,0.313,0.0,0.048,0.536,0.336,0.0,0.0,0.252,0.222,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14402,0.291,0.0,0.0,0.0,0.03,0.312,0.0,0.048,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14403,0.29,0.0,0.0,0.0,0.031,0.314,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14404,0.294,0.0,0.0,0.0,0.028,0.312,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14405,0.294,0.0,0.0,0.0,0.032,0.312,0.0,0.048,0.537,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14406,3.672,0.0,0.0,0.022,0.082,0.521,0.0,0.257,1.026,0.909,0.195,0.0,0.247,1.203,0.061,0.019,0.672,1.242,0.7462,0.8528000000000001,0.533,0.0,0.0,0.0,0.0
14407,28.202,24.061,11.698,11.617,3.056,3.77,0.683,7.927,8.334,8.913,6.925,15.747,14.679,13.687,33.902,6.721,41.432,9.415,29.279249999999998,33.462,20.91375,0.0,0.0,33.861200000000004,50.7918
14408,66.61,124.161,58.465,55.339,11.837,14.664,41.677,29.345,23.096,25.538,33.317,110.044,64.517,37.884,123.46,44.9,131.894,47.772,100.1343,114.43920000000001,71.5245,0.0,0.0,144.2464,216.3696
14409,97.606,232.471,119.221,118.425,41.47,40.732,118.914,51.963,40.767,48.382,83.359,240.19,100.308,61.09,227.946,89.645,224.612,86.286,172.48175,197.122,123.20125,0.0,0.0,246.5672,369.8508
14410,120.796,327.193,163.274,177.788,75.065,66.896,188.97,70.521,58.282,64.507,114.365,372.277,134.144,78.513,310.539,140.653,302.771,107.308,227.12095,259.5668,162.22925,0.0,0.0,329.20360000000005,493.80539999999996
14414,101.473,292.691,162.793,146.693,92.842,80.33,214.628,70.404,40.771,44.149,88.07,316.772,110.885,66.52,254.342,123.22,291.432,77.587,266.16695,304.1908,190.11925,0.0,0.0,240.6508,360.97619999999995
14415,98.78,331.707,170.055,169.498,117.441,96.579,225.17,72.628,46.396,49.123,111.538,335.097,129.808,67.887,289.313,136.938,312.666,93.017,230.51559999999998,263.4464,164.654,0.0,0.0,282.616,423.924
14416,69.89,294.946,124.728,155.929,105.032,82.638,159.166,54.666,40.914,44.578,100.541,307.86,115.92,51.4,240.061,125.727,239.993,80.133,174.0487,198.9128,124.3205,0.0,0.0,233.2756,349.91339999999997
14417,34.18,193.364,60.521,108.137,77.981,56.725,89.21,32.251,26.869,26.739,64.816,240.317,71.491,26.988,140.839,88.844,142.073,40.77,101.62565,116.14359999999999,72.58975,0.0,0.0,143.46720000000002,215.2008
14418,4.818,82.947,18.014,43.544,34.735,21.465,37.05,10.497,8.212,8.713,26.361,113.978,24.416,6.407,35.516,33.734,47.354,12.898,32.74075,37.418,23.38625,0.0,0.0,40.5828,60.874199999999995
14419,0.378,7.575,0.415,3.259,3.963,1.333,4.384,0.633,1.264,1.102,3.315,14.902,1.804,0.42,0.772,3.868,2.888,1.788,1.6107,1.8408000000000002,1.1505,0.0,0.0,0.7080000000000001,1.062
14420,0.28,0.0,0.0,0.003,0.045,0.311,0.0,0.048,0.527,0.332,0.009,0.0,0.494,0.22,0.0,0.079,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14421,0.285,0.0,0.0,0.0,0.047,0.312,0.0,0.048,0.529,0.332,0.0,0.0,0.504,0.222,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14422,0.286,0.0,0.0,0.0,0.04,0.312,0.0,0.048,0.531,0.336,0.0,0.0,0.504,0.224,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14423,0.297,0.0,0.0,0.0,0.033,0.312,0.0,0.047,0.533,0.336,0.0,0.0,0.504,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14424,0.292,0.0,0.0,0.0,0.032,0.312,0.0,0.048,0.532,0.336,0.0,0.0,0.504,0.223,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14425,0.301,0.0,0.0,0.0,0.031,0.309,0.0,0.048,0.527,0.332,0.0,0.0,0.378,0.222,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14426,0.267,0.0,0.0,0.0,0.035,0.31,0.0,0.047,0.528,0.332,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14427,0.284,0.0,0.0,0.0,0.03,0.312,0.0,0.046,0.528,0.334,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14428,0.319,0.0,0.0,0.0,0.034,0.309,0.0,0.048,0.528,0.332,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14429,0.285,0.0,0.0,0.0,0.035,0.308,0.0,0.046,0.528,0.332,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14430,3.42,0.0,0.0,0.019,0.076,0.526,0.0,0.243,0.959,0.823,0.177,0.0,0.117,1.135,0.155,0.015,0.555,1.295,0.6958,0.7952,0.497,0.0,0.0,0.0,0.0
14431,25.594,22.292,11.383,10.395,2.794,3.583,0.34,7.657,7.459,7.787,6.278,14.742,14.804,12.114,29.281,5.069,36.706,8.881,27.195,31.080000000000002,19.425,0.0,0.0,29.505200000000002,44.2578
14432,62.598,114.35,54.381,49.973,11.243,13.789,38.799,27.417,21.269,24.993,30.796,98.422,60.386,35.403,114.18,40.297,121.259,45.261,93.19415,106.50760000000001,66.56725,0.0,0.0,133.88240000000002,200.8236
14433,92.912,219.784,112.486,111.721,39.087,38.615,111.863,48.872,38.314,45.608,78.68,226.177,100.902,57.826,214.062,84.644,211.879,84.518,163.2225,186.54000000000002,116.5875,0.0,0.0,234.1116,351.1674
14434,116.153,312.965,155.357,170.539,71.361,64.136,179.1,67.139,55.412,61.263,109.168,354.507,146.36,75.683,297.763,134.71,288.003,114.499,214.8692,245.56480000000002,153.478,0.0,0.0,318.34360000000004,477.5154
14435,129.543,381.067,185.625,210.059,97.725,84.237,228.242,80.29,66.211,72.164,132.558,435.438,177.549,87.1,354.338,174.521,343.748,132.429,249.9525,285.66,178.5375,0.0,0.0,374.9624,562.4436
14438,106.262,397.16,178.519,221.766,120.285,95.761,258.067,77.156,61.848,67.649,135.32,467.902,161.289,75.481,337.822,191.726,327.436,118.722,251.78019999999998,287.7488,179.843,0.0,0.0,350.79920000000004,526.1988
14439,98.087,342.82,160.094,188.646,111.514,93.1,210.579,69.211,56.865,61.953,118.33,391.463,150.574,69.689,304.297,157.54,297.982,111.278,221.03549999999998,252.612,157.8825,0.0,0.0,318.7968,478.19519999999994
14440,69.824,290.272,123.247,160.159,101.846,80.588,155.896,54.851,45.191,48.545,99.032,344.137,116.565,51.29,240.189,137.806,237.253,77.752,146.56879999999998,167.5072,104.692,0.0,0.0,245.50880000000004,368.26320000000004
14441,32.343,192.08,62.695,106.533,73.632,51.045,94.746,31.671,26.015,26.844,64.216,243.419,69.743,25.566,138.24,89.269,138.593,41.783,77.23344999999999,88.2668,55.16675,0.0,0.0,143.0592,214.58880000000002
14442,8.192,79.268,21.629,42.144,28.161,18.41,39.683,11.014,9.201,9.904,26.394,103.705,27.058,7.749,39.029,35.74,50.072,15.743,31.75725,36.294000000000004,22.68375,0.0,0.0,48.217600000000004,72.32639999999999
14443,0.402,12.005,0.594,6.065,4.392,1.686,7.944,0.825,1.423,1.296,4.599,21.555,2.197,0.446,1.494,7.443,3.899,2.184,2.48185,2.8364000000000003,1.77275,0.0,0.0,3.0464,4.569599999999999
14444,0.293,0.0,0.0,0.001,0.05,0.315,0.0,0.046,0.532,0.336,0.001,0.0,0.251,0.224,0.0,0.063,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14445,0.295,0.0,0.0,0.0,0.05,0.315,0.0,0.048,0.535,0.336,0.0,0.0,0.253,0.226,0.0,0.0,0.0,1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14446,0.293,0.0,0.0,0.0,0.042,0.317,0.0,0.047,0.535,0.338,0.0,0.0,0.254,0.225,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14447,0.292,0.0,0.0,0.0,0.038,0.313,0.0,0.046,0.531,0.335,0.0,0.0,0.256,0.224,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14448,0.283,0.0,0.0,0.0,0.029,0.313,0.0,0.048,0.533,0.336,0.0,0.0,0.256,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14449,0.307,0.0,0.0,0.0,0.033,0.314,0.0,0.048,0.535,0.336,0.0,0.0,0.256,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14450,0.289,0.0,0.0,0.0,0.028,0.312,0.0,0.048,0.536,0.336,0.0,0.0,0.253,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14451,0.278,0.0,0.0,0.0,0.035,0.312,0.0,0.048,0.536,0.336,0.0,0.0,0.063,0.224,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14452,0.309,0.0,0.0,0.0,0.038,0.311,0.0,0.048,0.533,0.335,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14453,0.293,0.0,0.0,0.0,0.03,0.308,0.0,0.048,0.529,0.332,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14454,3.423,0.0,0.0,0.011,0.066,0.519,0.0,0.225,0.927,0.795,0.131,0.0,0.086,1.103,0.131,0.005,0.496,1.292,0.6376999999999999,0.7288000000000001,0.4555,0.0,0.0,0.0,0.0
14455,25.497,22.415,11.065,10.466,2.677,3.419,0.027,7.758,7.596,7.976,6.039,14.975,14.71,12.261,29.416,5.073,37.891,8.497,27.552699999999998,31.488799999999998,19.6805,0.0,0.0,31.914800000000003,47.8722
14456,62.217,115.009,54.664,49.78,11.069,13.725,39.177,27.704,21.43,25.124,30.665,99.22,61.54,35.846,115.333,40.499,123.311,45.824,94.09434999999999,107.53640000000001,67.21025,0.0,0.0,134.8512,202.27679999999998
14457,93.023,218.472,113.19,110.95,39.249,38.586,112.593,49.088,38.436,45.645,78.478,225.669,101.114,58.331,215.097,84.352,211.94,85.117,163.2463,186.5672,116.6045,0.0,0.0,234.5908,351.8862
14458,116.19,314.679,156.689,171.52,71.885,64.109,180.634,67.542,55.8,61.632,110.094,356.241,145.919,76.114,299.354,134.793,290.102,115.191,213.23819999999998,243.7008,152.313,0.0,0.0,317.992,476.988
14459,130.971,387.754,186.637,212.49,98.132,84.434,227.938,80.998,66.282,72.09,134.011,439.913,178.432,87.856,356.924,174.487,345.683,134.968,235.99065,269.7036,168.56475,0.0,0.0,374.0844,561.1265999999999
14463,96.899,364.416,166.376,200.876,119.739,96.248,234.195,71.163,58.323,63.309,125.778,426.075,155.202,70.132,311.225,175.275,305.15,112.904,227.23399999999998,259.696,162.31,0.0,0.0,326.46880000000004,489.7032
14464,67.394,287.841,120.797,158.352,102.568,80.198,153.522,53.173,43.888,46.96,98.055,338.42,116.58,49.803,230.918,136.66,231.818,77.423,170.625,195.0,121.875,0.0,0.0,239.12199999999999,358.68299999999994
14465,31.706,185.318,58.082,102.996,76.266,55.137,86.195,31.136,25.714,25.663,62.674,230.862,68.386,25.977,133.409,85.903,136.509,39.009,98.63419999999999,112.72480000000002,70.453,0.0,0.0,137.3188,205.97820000000002
14466,3.79,76.912,16.008,38.915,32.722,19.459,34.459,9.64,7.17,7.338,24.437,104.286,22.682,5.741,31.975,30.856,42.895,12.251,29.688399999999998,33.9296,21.206,0.0,0.0,34.0992,51.1488
14467,0.338,4.767,0.0,2.345,3.073,1.031,3.048,0.407,1.146,0.989,2.436,11.941,1.116,0.33,0.286,2.906,1.699,1.605,1.06995,1.2228,0.76425,0.0,0.0,0.0,0.0
14468,0.291,0.0,0.0,0.007,0.042,0.313,0.0,0.048,0.527,0.332,0.0,0.0,0.0,0.224,0.0,0.061,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14469,0.295,0.0,0.0,0.0,0.039,0.315,0.0,0.046,0.531,0.335,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14470,0.3,0.0,0.0,0.0,0.038,0.316,0.0,0.047,0.533,0.337,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14471,0.296,0.0,0.0,0.0,0.038,0.313,0.0,0.048,0.533,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14472,0.278,0.0,0.0,0.0,0.039,0.316,0.0,0.048,0.535,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14473,0.3,0.0,0.0,0.0,0.037,0.313,0.0,0.047,0.536,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14474,0.284,0.0,0.0,0.0,0.038,0.316,0.0,0.048,0.537,0.337,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14475,0.323,0.0,0.0,0.0,0.037,0.316,0.0,0.048,0.54,0.34,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14476,0.314,0.0,0.0,0.0,0.034,0.315,0.0,0.048,0.537,0.337,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14477,0.318,0.0,0.0,0.0,0.027,0.313,0.0,0.048,0.534,0.336,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14478,2.266,0.0,0.0,0.0,0.041,0.443,0.0,0.107,0.766,0.573,0.088,0.0,0.0,0.855,0.0,0.0,0.0,1.182,0.23135,0.2644,0.16525,0.0,0.0,0.0,0.0
14479,14.562,15.772,6.045,10.068,3.624,4.939,0.0,4.084,5.441,6.041,6.936,15.348,11.902,7.69,16.19,3.042,17.571,9.711,13.94155,15.9332,9.95825,0.0,0.0,10.4776,15.716399999999998
14480,61.59,88.167,47.762,48.767,16.301,17.302,31.516,23.442,24.477,28.646,26.104,96.728,35.388,31.961,87.976,27.593,112.78,25.58,70.1708,80.1952,50.122,0.0,0.0,96.39880000000001,144.5982
14481,92.083,217.437,112.938,111.741,39.763,38.679,109.986,49.143,37.41,44.91,77.64,231.014,94.425,58.199,214.232,79.603,211.434,81.89,162.22254999999998,185.3972,115.87325,0.0,0.0,229.7504,344.62559999999996
14482,115.363,309.547,156.912,168.448,71.421,63.747,179.854,67.763,55.135,60.875,108.707,348.86,143.973,75.682,297.179,132.919,288.75,113.191,217.4305,248.49200000000002,155.3075,0.0,0.0,313.86840000000007,470.8026
14483,129.552,378.425,186.043,208.543,97.496,84.125,227.996,80.62,65.552,71.384,131.483,431.884,176.65,86.897,353.082,172.481,342.365,132.807,252.25934999999998,288.2964,180.18525,0.0,0.0,369.9116,554.8674
14486,118.587,411.732,194.052,227.024,127.255,104.068,262.865,83.406,65.663,70.122,140.266,467.945,173.758,84.89,366.046,192.813,356.947,129.88,262.25464999999997,299.7196,187.32475,0.0,0.0,367.79,551.685
14487,95.881,364.981,167.238,199.359,119.913,96.535,233.199,71.639,54.86,57.889,121.511,427.578,149.434,71.077,317.021,168.57,309.576,113.862,226.90464999999998,259.3196,162.07475,0.0,0.0,313.1488,469.72319999999996
14488,68.088,291.358,122.202,157.508,105.105,82.082,153.631,53.976,40.65,44.181,94.256,326.833,117.51,51.105,239.283,128.741,236.131,77.088,170.92915,195.34760000000003,122.09225,0.0,0.0,219.4848,329.2272
14489,27.391,186.339,57.508,99.14,78.377,54.646,88.048,30.888,23.221,23.403,62.066,220.233,67.263,23.062,127.846,75.032,132.856,38.77,98.6916,112.7904,70.494,0.0,0.0,122.09680000000002,183.14520000000002
14490,4.119,52.433,9.975,27.233,22.851,11.312,32.609,6.081,6.293,6.484,16.787,77.675,16.892,4.276,24.902,26.431,30.331,10.683,29.58025,33.806000000000004,21.12875,0.0,0.0,26.385199999999998,39.577799999999996
14491,0.296,4.258,0.0,2.355,1.868,1.015,2.605,0.393,1.051,0.897,2.37,8.736,1.12,0.3,0.495,2.988,1.655,1.698,1.1249,1.2856,0.8035,0.0,0.0,0.0104,0.0156
14492,0.278,0.0,0.0,0.0,0.035,0.307,0.0,0.048,0.522,0.329,0.0,0.0,0.255,0.22,0.0,0.051,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14493,0.298,0.0,0.0,0.0,0.036,0.314,0.0,0.045,0.528,0.332,0.0,0.0,0.253,0.223,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14494,0.29,0.0,0.0,0.0,0.039,0.314,0.0,0.047,0.529,0.335,0.0,0.0,0.252,0.222,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14495,0.292,0.0,0.0,0.0,0.038,0.314,0.0,0.048,0.533,0.335,0.0,0.0,0.251,0.224,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14496,0.284,0.0,0.0,0.0,0.029,0.314,0.0,0.045,0.533,0.336,0.0,0.0,0.252,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14497,0.296,0.0,0.0,0.0,0.026,0.314,0.0,0.048,0.536,0.336,0.0,0.0,0.249,0.224,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14498,0.27,0.0,0.0,0.0,0.033,0.313,0.0,0.048,0.536,0.336,0.0,0.0,0.25,0.224,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14499,0.292,0.0,0.0,0.0,0.032,0.315,0.0,0.048,0.539,0.336,0.0,0.0,0.124,0.224,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
