#Meteo hourly data,,,,,,,,,,,,,,,,,,,
#Site, Solcast_site_-117.241045_32.881404,,,,,,,,,,,,,,,,,,
#Country, United States,,,,,,,,,,,,,,,,,,
#Data Source, Solcast https://solcast.com,,,,,,,,,,,,,,,,,,
#Time step,1,,,,,,,,,,,,,,,,,,
#Latitude,32.8814,,,,,,,,,,,,,,,,,,
#Longitude,-117.241,,,,,,,,,,,,,,,,,,
#Altitude,129,,,,,,,,,,,,,,,,,,
#Time Zone,-8,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
2020,1,31,23,0,17.4,26,0,3.4,0,0,0,0,0.72,0,1016.2,33,1,0.12,163
2020,2,1,0,0,17.3,-23,0,1.6,0,0,0,0,0.71,0,1016,76,1.3,0.12,163
2020,2,1,1,0,17.2,-57,0,0.4,0,0,0,0,0.72,0,1016,100,1.4,0.12,155
2020,2,1,2,0,16.9,-74,0,0.3,0,0,0,0,0.72,0,1016.2,106,0.9,0.12,143
2020,2,1,3,0,16.7,-85,0,0.6,0,0,0,0,0.7,0,1016.3,101,0.8,0.12,131
2020,2,1,4,0,16.6,-93,0,0.8,0,0,0,0,0.67,0,1016.2,93,0.8,0.12,118
2020,2,1,5,0,16.4,-101,0,0.8,0,0,0,0,0.66,0,1015.8,72,0.7,0.12,106
2020,2,1,6,0,16.4,-108,0,0.6,1,8,1,2,0.68,0,1015.8,69,0.7,0.12,94
2020,2,1,7,0,16.9,-117,0,0.6,32,470,74,107,0.71,0,1016,62,0.5,0.12,82
2020,2,1,8,0,18.1,-127,0,0.8,55,753,243,298,0.73,0,1016.3,2,0.5,0.12,71
2020,2,1,9,0,19.4,-138,0,1,65,869,408,473,0.72,0,1016.5,326,0.6,0.12,62
2020,2,1,10,0,20.5,-153,0,0.7,65,939,539,604,0.71,0,1016.1,308,1.3,0.12,55
2020,2,1,11,0,21.4,-170,0,0.5,68,958,603,671,0.74,0,1015.4,307,2.1,0.12,51
2020,2,1,12,0,21.9,171,0,1,70,952,601,671,0.79,0,1014.5,304,2.6,0.12,51
2020,2,1,13,0,21.9,154,1,1.8,80,895,519,599,0.84,0,1013.5,301,2.9,0.12,55
2020,2,1,14,0,21.8,139,0.6,2.9,71,849,405,476,0.89,0,1012.9,305,2.9,0.12,62
2020,2,1,15,0,21.7,127,0,4.6,56,756,251,307,0.91,0,1012.2,318,2.8,0.12,71
2020,2,1,16,0,21.2,117,0,6,35,487,81,116,0.92,0,1011.6,327,3.1,0.12,81
2020,2,1,17,0,20.3,109,0,6.5,2,15,1,3,0.94,0,1011.6,334,3.3,0.12,93
2020,2,1,18,0,19.7,101,0,6.5,0,0,0,0,0.95,0,1011.6,345,3,0.12,105
2020,2,1,19,0,19.5,94,0,6.1,0,0,0,0,0.94,0,1011.7,354,2.6,0.12,118
2020,2,1,20,0,19.4,85,0,5.5,0,0,0,0,0.94,0,1011.8,2,2.2,0.12,130
2020,2,1,21,0,19.2,75,0,4.9,0,0,0,0,0.89,0,1011.5,18,1.7,0.12,142
2020,2,1,22,0,18.8,58,0,4.5,0,0,0,0,0.83,0,1010.9,23,1.4,0.12,154
2020,2,1,23,0,18.5,26,0,4.2,0,0,0,0,0.82,0,1010.2,14,1.2,0.12,162
2020,2,2,0,0,18.2,-23,0,4.1,0,0,0,0,0.82,0,1009.6,25,0.8,0.11,163
2020,2,2,1,0,18,-56,0,4.1,0,0,0,0,0.83,0,1009.2,344,0.6,0.11,155
2020,2,2,2,0,17.7,-74,0,4.9,0,0,0,0,0.86,0,1009,313,1.4,0.11,143
2020,2,2,3,0,17.1,-85,0,6.4,0,0,0,0,0.89,0,1008.8,319,1.3,0.11,131
2020,2,2,4,0,16.6,-93,0,7.1,0,0,0,0,0.89,0,1008.7,340,0.3,0.11,118
2020,2,2,5,0,16.4,-101,0,6.9,0,0,0,0,0.91,0,1008.7,182,0.4,0.11,106
2020,2,2,6,0,16.3,-108,0,6.8,1,7,1,2,0.93,0,1008.5,192,0.9,0.11,94
2020,2,2,7,0,16.6,-117,0,7.3,36,424,68,105,0.96,0,1008.3,195,1.1,0.11,82
2020,2,2,8,0,17.4,-126,0,8.1,63,706,230,293,1,0,1008.4,198,1.4,0.11,71
2020,2,2,9,0,17.8,-138,0,9,77,821,388,465,1.04,0,1008.9,189,2.1,0.11,62
2020,2,2,10,0,17.9,-153,2.7,9.9,117,798,458,575,1.07,0,1009.3,207,3,0.11,55
2020,2,2,11,0,17.6,-170,19.1,10.8,304,362,229,533,1.11,0,1008.9,234,4,0.11,51
2020,2,2,12,0,16.8,171,8.8,11.6,200,632,401,601,1.17,0,1007.7,248,4.3,0.11,51
2020,2,2,13,0,16.2,154,7.4,11.6,173,652,379,552,1.24,0,1006.5,245,3.7,0.11,54
2020,2,2,14,0,15.7,139,20.2,11.4,202,359,181,382,1.31,0,1005.9,238,3.8,0.11,61
2020,2,2,15,0,14.6,127,28.9,11.3,154,176,54,209,1.28,0,1005.9,234,3,0.11,71
2020,2,2,16,0,13.9,117,14.6,10.9,59,231,42,101,1.19,0,1005.7,194,2.5,0.11,81
2020,2,2,17,0,13.8,109,31.8,10.7,3,0,0,3,1.16,0,1005.5,199,3.9,0.11,93
2020,2,2,18,0,13.4,101,30.9,10.7,0,0,0,0,1.16,0,1005.4,204,4.9,0.11,105
2020,2,2,19,0,13.5,93,30.9,10.9,0,0,0,0,1.29,0,1005.2,196,5.2,0.11,117
2020,2,2,20,0,14.1,85,31,11.4,0,0,0,0,1.44,0,1005,192,5.3,0.11,130
2020,2,2,21,0,14.5,74,30.7,11.5,0,0,0,0,1.36,0,1004.5,192,5.4,0.11,142
2020,2,2,22,0,14.6,57,0.3,10.8,0,0,0,0,1.19,0,1004.3,207,5.6,0.11,154
2020,2,2,23,0,14.5,25,0,9.8,0,0,0,0,1.09,0,1004,213,6,0.11,162
2020,2,3,0,0,14.4,-22,0,8.7,0,0,0,0,1.1,0,1003.4,210,5.6,0.11,162
2020,2,3,1,0,14.2,-56,0,8.1,0,0,0,0,1.22,0,1003.1,212,4.1,0.11,154
2020,2,3,2,0,14.2,-73,0,8.3,0,0,0,0,1.3,0,1002.7,248,3,0.11,143
2020,2,3,3,0,14,-84,0.3,7.8,0,0,0,0,1.23,0,1002.7,283,5.6,0.11,131
2020,2,3,4,0,13.4,-93,30.4,5.5,0,0,0,0,1.09,0,1002.7,291,7,0.11,118
2020,2,3,5,0,13,-100,31,3.7,0,0,0,0,1.01,0,1002.4,293,6,0.11,106
2020,2,3,6,0,13.1,-108,30.5,2.9,2,2,0,2,1.02,0,1002.4,294,4.5,0.11,93
2020,2,3,7,0,13.4,-116,16.8,2.1,64,170,25,90,1.03,0,1002.8,293,3.1,0.11,82
2020,2,3,8,0,13.6,-126,1.8,1.6,62,709,234,297,1.03,0,1003.5,288,2.1,0.11,71
2020,2,3,9,0,13.8,-138,0,1.4,65,864,410,476,0.98,0,1004,305,2.6,0.11,62
2020,2,3,10,0,14.1,-153,2.5,0.8,104,837,484,588,0.9,0,1004.4,317,3.3,0.11,54
2020,2,3,11,0,14.7,-170,2.7,-0.1,107,858,548,655,0.89,0,1004.1,316,2.6,0.11,50
2020,2,3,12,0,15.1,171,8.3,-0.3,165,710,455,620,0.91,0,1003.4,296,2.9,0.11,50
2020,2,3,13,0,14.9,154,29.9,-0.2,304,211,122,427,0.93,0,1003,285,4.7,0.11,54
2020,2,3,14,0,14.5,139,9.1,-0.1,142,619,295,437,0.94,0,1003.2,286,5.4,0.11,61
2020,2,3,15,0,14.4,127,2,-0.1,73,690,232,305,0.89,0,1003.3,298,5.3,0.11,70
2020,2,3,16,0,14.3,117,0.6,-0.1,40,460,80,120,0.83,0,1003.6,308,4.9,0.11,81
2020,2,3,17,0,14.1,108,0,-0.1,3,17,1,4,0.81,0,1004.5,315,3.5,0.11,93
2020,2,3,18,0,13.9,101,0,-0.1,0,0,0,0,0.81,0,1005.3,340,1.7,0.11,105
2020,2,3,19,0,13.7,93,0,-0.6,0,0,0,0,0.83,0,1005.9,68,1.1,0.11,117
2020,2,3,20,0,13.5,85,8.7,-1.8,0,0,0,0,0.84,0,1006.4,108,2.6,0.11,130
2020,2,3,21,0,13.2,74,0,-3.4,0,0,0,0,0.75,0,1007,118,4.6,0.11,142
2020,2,3,22,0,12.9,57,0,-5.7,0,0,0,0,0.62,0,1007.5,109,4.8,0.11,154
2020,2,3,23,0,12.4,25,0,-7.7,0,0,0,0,0.56,0,1007.7,90,3.9,0.11,162
2020,2,4,0,0,11.9,-22,0,-9,0,0,0,0,0.52,0,1008,70,3.1,0.12,162
2020,2,4,1,0,11.4,-55,0,-9.8,0,0,0,0,0.47,0,1008.6,35,3.1,0.12,154
2020,2,4,2,0,10.8,-73,0,-10,0,0,0,0,0.43,0,1009.1,18,3.7,0.12,143
2020,2,4,3,0,10.4,-84,0,-9.7,0,0,0,0,0.4,0,1009.5,32,3.7,0.12,131
2020,2,4,4,0,10.1,-92,0,-10.1,0,0,0,0,0.36,0,1009.8,47,3.4,0.12,118
2020,2,4,5,0,9.7,-100,0,-10.8,0,0,0,0,0.32,0,1010.2,38,3.1,0.12,106
2020,2,4,6,0,9.4,-108,0,-11,1,19,2,3,0.29,0,1010.9,34,3.2,0.12,93
2020,2,4,7,0,9.5,-116,0,-11.1,28,596,96,124,0.27,0,1011.6,33,3.4,0.12,82
2020,2,4,8,0,10.3,-126,0,-11.4,45,850,281,326,0.27,0,1012.2,44,4.1,0.12,71
2020,2,4,9,0,11.3,-138,0,-12.3,54,949,454,508,0.26,0,1012.9,64,3.8,0.12,61
2020,2,4,10,0,12.3,-153,0,-13.1,59,992,580,639,0.27,0,1013.7,83,2.4,0.12,54
2020,2,4,11,0,13,-170,0,-12.6,63,1006,644,707,0.3,0,1013.5,80,0.7,0.12,50
2020,2,4,12,0,13.2,171,0,-11.2,66,997,640,706,0.33,0,1012.6,302,1.6,0.12,50
2020,2,4,13,0,13.5,154,0.7,-10.1,76,945,559,634,0.35,0,1012,312,3.2,0.12,54
2020,2,4,14,0,13.9,139,0.6,-9.7,71,893,436,506,0.36,0,1011.8,318,3.9,0.12,61
2020,2,4,15,0,14.1,127,0,-8.6,56,800,275,331,0.37,0,1011.5,308,4.1,0.12,70
2020,2,4,16,0,13.9,117,0.2,-8,38,535,94,131,0.37,0,1011.4,305,3.1,0.12,81
2020,2,4,17,0,13.6,108,0,-9.9,3,25,2,5,0.35,0,1011.8,13,1.7,0.12,92
2020,2,4,18,0,13.3,100,0,-11.9,0,0,0,0,0.33,0,1012.5,51,3.1,0.12,105
2020,2,4,19,0,12.9,93,0,-12.5,0,0,0,0,0.33,0,1013.4,64,3.7,0.12,117
2020,2,4,20,0,12.5,84,0,-12.5,0,0,0,0,0.32,0,1014,79,3.5,0.12,130
2020,2,4,21,0,11.9,73,0,-12.9,0,0,0,0,0.29,0,1014.4,77,3.1,0.12,142
2020,2,4,22,0,11.3,57,0,-14,0,0,0,0,0.26,0,1014.6,73,2.5,0.12,153
2020,2,4,23,0,10.9,25,0,-15.2,0,0,0,0,0.26,0,1014.1,84,1.9,0.12,162
2020,2,5,0,0,10.6,-22,0,-16.3,0,0,0,0,0.27,0,1014,72,1.4,0.11,162
2020,2,5,1,0,10.4,-55,0,-17,0,0,0,0,0.29,0,1014.3,47,1.2,0.11,154
2020,2,5,2,0,10.2,-72,0,-16.5,0,0,0,0,0.34,0,1014.3,32,1.6,0.11,143
2020,2,5,3,0,10,-83,0.4,-16.1,0,0,0,0,0.38,0,1014.4,25,1.9,0.11,130
2020,2,5,4,0,9.9,-92,29.3,-16.7,0,0,0,0,0.44,0,1014.3,38,1.5,0.11,118
2020,2,5,5,0,9.9,-100,28.5,-17,0,0,0,0,0.51,0,1014.6,35,1.1,0.11,105
2020,2,5,6,0,9.9,-107,21.1,-16.6,2,9,1,3,0.6,0,1014.9,19,1,0.11,93
2020,2,5,7,0,10.4,-116,9.1,-16,43,394,70,113,0.65,0,1015.1,53,1.1,0.11,81
2020,2,5,8,0,11.2,-126,6.5,-16.1,91,619,203,294,0.66,0,1015.4,89,1.4,0.11,71
2020,2,5,9,0,11.9,-138,2.2,-16.4,82,829,398,480,0.71,0,1015.6,107,1.6,0.11,61
2020,2,5,10,0,12.7,-152,0.1,-15.8,70,931,547,618,0.77,0,1016.2,155,0.7,0.11,54
2020,2,5,11,0,13.3,-170,0.1,-13.6,74,950,612,686,0.8,0,1016,248,1.9,0.11,50
2020,2,5,12,0,13.5,171,0.3,-10.5,80,938,607,686,0.81,0,1014.9,261,3.2,0.11,50
2020,2,5,13,0,13.6,154,6.6,-8.4,157,712,425,582,0.84,0,1014,271,3.8,0.11,54
2020,2,5,14,0,13.6,139,13.2,-7.2,187,490,245,432,0.9,0,1013.5,279,3.5,0.11,61
2020,2,5,15,0,13.7,126,6.4,-5.4,101,576,198,299,0.98,0,1013.1,285,3.4,0.11,70
2020,2,5,16,0,13.5,116,6.4,-2.8,53,368,66,120,1.06,0,1013.2,286,3.5,0.11,81
2020,2,5,17,0,13,108,5.7,-0.9,4,21,2,5,1.13,0,1013.5,288,3,0.11,92
2020,2,5,18,0,12.7,100,30.7,-0.2,0,0,0,0,1.23,0,1013.5,290,1.6,0.11,104
2020,2,5,19,0,12.6,92,0.3,-0.1,0,0,0,0,1.32,0,1013.8,297,0.6,0.11,117
2020,2,5,20,0,12.5,84,0,0.1,0,0,0,0,1.38,0,1014.6,313,0.3,0.11,129
2020,2,5,21,0,12.4,73,0,0.7,0,0,0,0,1.46,0,1014.8,67,0.4,0.11,142
2020,2,5,22,0,12.2,56,0,1.1,0,0,0,0,1.5,0,1014.6,100,0.9,0.11,153
2020,2,5,23,0,12,25,0,0.9,0,0,0,0,1.47,0,1014.4,119,0.9,0.11,161
2020,2,6,0,0,11.9,-21,0,0.6,0,0,0,0,1.46,0,1014.3,132,1,0.11,162
2020,2,6,1,0,11.8,-54,0,0.4,0,0,0,0,1.43,0,1014.3,124,1.1,0.11,154
2020,2,6,2,0,11.7,-72,0,-0.2,0,0,0,0,1.42,0,1014.4,90,1.3,0.11,143
2020,2,6,3,0,11.4,-83,0,-0.5,0,0,0,0,1.43,0,1014.3,97,1.8,0.11,130
2020,2,6,4,0,11.3,-92,0,-1,0,0,0,0,1.43,0,1014.2,112,2.1,0.11,118
2020,2,6,5,0,11.2,-99,0,-1.8,0,0,0,0,1.39,0,1014,121,2,0.11,105
2020,2,6,6,0,11.2,-107,0,-2.3,2,15,1,3,1.35,0,1014,128,2,0.11,93
2020,2,6,7,0,11.8,-116,0,-2.7,35,477,80,115,1.34,0,1014.3,133,1.8,0.11,81
2020,2,6,8,0,12.7,-125,0,-2.7,59,733,247,306,1.32,0,1014.7,135,1.3,0.11,70
2020,2,6,9,0,13.4,-137,0,-2.4,71,844,410,481,1.29,0,1014.7,131,1.1,0.11,61
2020,2,6,10,0,14.2,-152,0,-2.4,75,908,537,612,1.24,0,1014.4,161,0.9,0.11,54
2020,2,6,11,0,14.8,-170,0,-1.7,82,925,600,681,1.21,0,1013.7,219,1.7,0.11,50
2020,2,6,12,0,15,171,0,0.6,87,918,597,684,1.2,0,1012.3,232,3,0.11,49
2020,2,6,13,0,15,153,1.8,2.8,105,840,504,609,1.2,0,1011.4,234,3.4,0.11,53
2020,2,6,14,0,14.8,138,1.3,4.2,92,801,397,489,1.19,0,1011.4,238,3.1,0.11,60
2020,2,6,15,0,14.6,126,0,5.3,66,733,258,324,1.18,0,1011.3,252,2.4,0.11,70
2020,2,6,16,0,14.2,116,0,5.8,41,496,90,131,1.19,0,1011,264,2,0.11,80
2020,2,6,17,0,13.7,108,0,5.7,4,29,3,6,1.18,0,1011.1,266,1.6,0.11,92
2020,2,6,18,0,13.4,100,0,5.7,0,0,0,0,1.17,0,1011.3,283,1,0.11,104
2020,2,6,19,0,13.3,92,0,5.6,0,0,0,0,1.17,0,1011.8,287,0.6,0.11,117
2020,2,6,20,0,13.2,84,0,5.6,0,0,0,0,1.18,0,1012.4,268,0.8,0.11,129
2020,2,6,21,0,12.9,73,0,5.6,0,0,0,0,1.14,0,1012.3,298,0.4,0.11,142
2020,2,6,22,0,12.6,56,0,5.6,0,0,0,0,1.09,0,1012,10,0.3,0.11,153
2020,2,6,23,0,12.5,24,0,5.5,0,0,0,0,1.1,0,1011.9,21,0.4,0.11,161
2020,2,7,0,0,12.4,-21,0,5.2,0,0,0,0,1.1,0,1011.5,44,0.9,0.11,161
2020,2,7,1,0,12.4,-54,0,4.6,0,0,0,0,1.09,0,1011.1,38,0.9,0.11,154
2020,2,7,2,0,12.3,-72,0,4,0,0,0,0,1.07,0,1011.2,355,0.7,0.11,143
2020,2,7,3,0,12.1,-83,0,4.6,0,0,0,0,1.09,0,1011.5,307,0.9,0.11,130
2020,2,7,4,0,11.9,-91,0,5.4,0,0,0,0,1.09,0,1011.7,307,0.9,0.11,118
2020,2,7,5,0,11.9,-99,0,5.3,0,0,0,0,1.06,0,1011.6,357,0.9,0.11,105
2020,2,7,6,0,11.9,-107,0,4.9,2,17,1,4,1.03,0,1011.5,3,1,0.11,93
2020,2,7,7,0,12.4,-115,0,4.7,38,481,82,120,1.01,0,1011.7,331,1.1,0.11,81
2020,2,7,8,0,13.4,-125,0,4.8,62,739,252,314,1,0,1012.4,315,1.3,0.11,70
2020,2,7,9,0,14.2,-137,0,4.9,73,856,419,492,0.97,0,1012.8,327,1.1,0.11,61
2020,2,7,10,0,15,-152,0,4.8,70,933,556,626,0.94,0,1012.7,320,1.3,0.11,53
2020,2,7,11,0,15.7,-170,0,5,72,956,623,696,0.95,0,1012,300,2.5,0.11,49
2020,2,7,12,0,15.9,171,0,5.7,74,952,623,698,0.96,0,1011.2,296,3.6,0.11,49
2020,2,7,13,0,15.9,153,3.6,6.3,118,816,493,612,0.96,0,1010.6,300,4.1,0.11,53
2020,2,7,14,0,15.8,138,1.7,6.6,87,826,412,499,0.95,0,1010.2,307,4.1,0.11,60
2020,2,7,15,0,15.6,126,0,7.1,58,778,276,335,0.95,0,1010,314,3.6,0.11,69
2020,2,7,16,0,15.2,116,0,7.7,38,549,100,138,0.95,0,1009.7,317,3.3,0.11,80
2020,2,7,17,0,14.7,107,0,8.1,4,39,3,7,0.96,0,1009.8,315,3.4,0.11,92
2020,2,7,18,0,14.3,100,0,8.6,0,0,0,0,0.99,0,1010.1,310,3.2,0.11,104
2020,2,7,19,0,14.1,92,0,8.9,0,0,0,0,1.01,0,1010.5,309,2.9,0.11,117
2020,2,7,20,0,13.9,83,0,9.2,0,0,0,0,1.03,0,1011.1,320,2.8,0.11,129
2020,2,7,21,0,13.7,72,0,9.5,0,0,0,0,1.06,0,1011,329,2.1,0.11,141
2020,2,7,22,0,13.5,55,0,9.6,0,0,0,0,1.06,0,1010.5,321,1.4,0.11,153
2020,2,7,23,0,13.4,24,0,9.6,0,0,0,0,1.04,0,1010.1,309,1.5,0.11,161
2020,2,8,0,0,13.2,-21,0,9.7,0,0,0,0,1.04,0,1010,300,1.7,0.11,161
2020,2,8,1,0,13.1,-53,0,9.8,0,0,0,0,1.06,0,1010,292,1.8,0.11,153
2020,2,8,2,0,13,-71,0,9.9,0,0,0,0,1.1,0,1010.1,295,2,0.11,142
2020,2,8,3,0,12.7,-82,0,9.9,0,0,0,0,1.12,0,1010.2,341,1.2,0.11,130
2020,2,8,4,0,12.5,-91,0,9.8,0,0,0,0,1.1,0,1010,42,1.5,0.11,118
2020,2,8,5,0,12.3,-99,0,9.6,0,0,0,0,1.07,0,1009.5,43,1.2,0.11,105
2020,2,8,6,0,12.2,-107,0,9.4,3,18,2,4,1.05,0,1009.1,12,0.7,0.11,93
2020,2,8,7,0,12.8,-115,0,9.4,39,479,83,121,1.02,0,1009.1,346,1,0.11,81
2020,2,8,8,0,13.8,-125,0,9.3,64,736,253,317,0.99,0,1009.3,345,1.2,0.11,70
2020,2,8,9,0,14.8,-137,0,8.4,77,847,417,494,0.96,0,1009.8,348,1.2,0.11,61
2020,2,8,10,0,15.6,-152,0,7.8,81,910,545,626,0.96,0,1009.8,306,1.5,0.11,53
2020,2,8,11,0,16.1,-170,0,8.2,83,934,613,697,0.98,0,1009.3,278,2.8,0.11,49
2020,2,8,12,0,16.1,171,0,8.8,84,935,616,699,1.01,0,1008.4,271,3.2,0.11,49
2020,2,8,13,0,15.9,153,4.1,9.3,131,787,479,610,1.03,0,1007.4,261,3.1,0.11,53
2020,2,8,14,0,15.6,138,15.4,9.6,201,450,234,435,1.05,0,1006.9,263,3,0.11,60
2020,2,8,15,0,15.3,126,8.5,10.1,107,553,201,308,1.12,0,1007,280,2.9,0.11,69
2020,2,8,16,0,14.9,116,28.9,10.4,90,44,10,99,1.19,0,1007,293,2.7,0.11,80
2020,2,8,17,0,14.3,107,0.2,10.4,5,37,3,8,1.21,0,1006.6,293,2.2,0.11,92
2020,2,8,18,0,13.9,99,0,10.3,0,0,0,0,1.23,0,1006.5,291,2,0.11,104
2020,2,8,19,0,13.7,92,0,10.4,0,0,0,0,1.26,0,1006.8,283,2,0.11,116
2020,2,8,20,0,13.4,83,0,10.5,0,0,0,0,1.31,0,1007.2,258,2,0.11,129
2020,2,8,21,0,13.1,72,0,10.6,0,0,0,0,1.37,0,1007.4,213,1.7,0.11,141
2020,2,8,22,0,12.9,55,0,10.6,0,0,0,0,1.4,0,1007.3,184,2.1,0.11,152
2020,2,8,23,0,12.9,24,0,10.6,0,0,0,0,1.41,0,1006.9,189,2.7,0.11,160
2020,2,9,0,0,13.1,-20,0.2,10.6,0,0,0,0,1.42,0,1006.2,183,3.8,0.11,161
2020,2,9,1,0,13.2,-53,22.8,10.5,0,0,0,0,1.42,0,1005.6,185,4.4,0.11,153
2020,2,9,2,0,13.2,-71,24.7,10.3,0,0,0,0,1.42,0,1005.3,196,4.4,0.11,142
2020,2,9,3,0,13.1,-82,44.9,10.1,0,0,0,0,1.41,0,1005.3,197,4.6,0.11,130
2020,2,9,4,0,13,-91,23.1,9.8,0,0,0,0,1.36,0,1005,188,5.4,0.11,117
2020,2,9,5,0,13,-99,23,9.6,0,0,0,0,1.29,0,1004.4,181,6.4,0.11,105
2020,2,9,6,0,13,-106,23.1,9.5,3,0,0,3,1.28,0,1004.4,185,6.4,0.11,93
2020,2,9,7,0,13,-115,45.6,9.6,61,0,0,61,1.3,0,1004.7,189,6.2,0.11,81
2020,2,9,8,0,13.1,-125,49.3,9.8,150,6,2,151,1.29,0,1004.8,187,6.1,0.11,70
2020,2,9,9,0,13.1,-137,57.8,9.5,198,0,0,198,1.3,0,1005.2,199,4.9,0.11,60
2020,2,9,10,0,12.9,-152,60.3,9.1,239,0,0,239,1.3,0,1005.3,213,4.8,0.11,53
2020,2,9,11,0,12.7,-170,69.8,8.8,204,0,0,204,1.3,0,1004.7,210,5.5,0.11,49
2020,2,9,12,0,12.8,171,60,8.6,269,1,0,270,1.32,0,1003.6,200,5.5,0.11,48
2020,2,9,13,0,12.9,153,51.5,8.7,279,27,15,295,1.38,0,1002.5,190,5.9,0.11,52
2020,2,9,14,0,12.9,138,55.1,9,220,0,0,221,1.46,0,1001.9,187,6.3,0.11,59
2020,2,9,15,0,12.9,126,71.5,9,90,0,0,90,1.46,0,1002.1,183,5.5,0.11,69
2020,2,9,16,0,13,116,54,8.7,52,0,0,52,1.4,0,1002.3,173,4.6,0.11,80
2020,2,9,17,0,13,107,18.2,8.2,6,0,0,6,1.35,0,1002,162,4.3,0.11,91
2020,2,9,18,0,12.9,99,11.2,7.9,0,0,0,0,1.32,0,1001.9,148,3.7,0.11,104
2020,2,9,19,0,12.8,91,27.3,7.7,0,0,0,0,1.34,0,1002.1,139,3.2,0.11,116
2020,2,9,20,0,12.6,83,23.2,7.5,0,0,0,0,1.38,0,1002.4,126,2.7,0.11,129
2020,2,9,21,0,12.3,72,24.4,7.3,0,0,0,0,1.47,0,1002.8,98,2.6,0.11,141
2020,2,9,22,0,12,54,34.7,7.5,0,0,0,0,1.6,0,1003,80,3.4,0.11,152
2020,2,9,23,0,11.8,24,31.8,7.7,0,0,0,0,1.65,0,1002.8,74,3.5,0.11,160
2020,2,10,0,0,11.6,-20,30.6,7.7,0,0,0,0,1.67,0,1002.4,66,3,0.11,161
2020,2,10,1,0,11.6,-52,32.1,7.3,0,0,0,0,1.71,0,1002,82,2.2,0.11,153
2020,2,10,2,0,11.5,-70,25.8,7.1,0,0,0,0,1.76,0,1001.6,133,2.1,0.11,142
2020,2,10,3,0,11.5,-82,22.2,6.9,0,0,0,0,1.76,0,1001.6,163,1.8,0.11,130
2020,2,10,4,0,11.6,-90,43.5,7,0,0,0,0,1.77,0,1002.1,188,1.6,0.11,117
2020,2,10,5,0,11.3,-98,40.3,7.3,0,0,0,0,1.79,0,1002.4,198,1.5,0.11,105
2020,2,10,6,0,11,-106,29.1,7.3,2,0,0,2,1.76,0,1002.6,307,1.4,0.11,92
2020,2,10,7,0,10.8,-115,48.5,7.5,39,0,0,39,1.83,0,1003.3,332,3.1,0.11,81
2020,2,10,8,0,10.6,-124,68.2,8,83,0,0,83,1.92,0,1004.3,326,3.3,0.11,70
2020,2,10,9,0,10.9,-136,68,8.3,149,1,0,149,1.94,0,1005,292,2.9,0.11,60
2020,2,10,10,0,11.3,-151,44.9,8.2,318,7,4,322,1.89,0,1005,263,2.7,0.11,53
2020,2,10,11,0,11.9,-169,68.1,7.9,210,0,0,210,1.86,0,1005,261,2.4,0.11,48
2020,2,10,12,0,12.4,171,27,8,321,248,165,486,1.8,0,1004.8,267,2.8,0.11,48
2020,2,10,13,0,12.9,153,28.9,7.8,294,232,143,437,1.69,0,1004.1,277,3.3,0.11,52
2020,2,10,14,0,13.5,138,2.9,7.5,143,647,332,474,1.66,0,1003.8,289,3.4,0.11,59
2020,2,10,15,0,13.7,125,14.6,7.9,135,364,130,266,1.69,0,1004,282,2.6,0.11,69
2020,2,10,16,0,13.6,115,4.1,8.6,61,291,62,123,1.68,0,1004.2,255,2.2,0.11,79
2020,2,10,17,0,13.4,107,0.1,8.8,6,16,1,7,1.66,0,1004.7,245,1.9,0.11,91
2020,2,10,18,0,13.3,99,0,8.9,0,0,0,0,1.68,0,1005.1,172,1.7,0.11,103
2020,2,10,19,0,13.2,91,0,8.9,0,0,0,0,1.66,0,1005.3,149,2.4,0.11,116
2020,2,10,20,0,13,82,0,8.9,0,0,0,0,1.6,0,1005.6,147,2.2,0.11,129
2020,2,10,21,0,12.7,71,0,9.1,0,0,0,0,1.51,0,1005.9,133,2.7,0.11,141
2020,2,10,22,0,12.5,54,0,9.3,0,0,0,0,1.39,0,1006.2,126,2.9,0.11,152
2020,2,10,23,0,12.4,23,0,9.1,0,0,0,0,1.21,0,1006.4,136,2.6,0.11,160
2020,2,11,0,0,12.3,-20,0,9,0,0,0,0,1.09,0,1006.3,147,2.9,0.11,160
2020,2,11,1,0,12.2,-52,0,9,0,0,0,0,1.02,0,1006.5,140,2.9,0.11,153
2020,2,11,2,0,12.1,-70,0,8.8,0,0,0,0,0.96,0,1007,131,2.3,0.11,142
2020,2,11,3,0,11.9,-81,0,9.1,0,0,0,0,0.89,0,1007.1,133,1.8,0.11,130
2020,2,11,4,0,11.8,-90,0,9.4,0,0,0,0,0.8,0,1007.2,121,2.1,0.11,117
2020,2,11,5,0,11.8,-98,0,8.9,0,0,0,0,0.71,0,1007.4,103,2.7,0.11,105
