DateTime,RealPower0,RealPower1,RealPower4,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower20,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower32,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower
6/1/2019 13:00,0,89.451,0,207.654,114.156,108.152,60.792,55.765,111.849,49.864,579.662,34.311,37.231,70.703,223.609,92.921,0,52.377,192.421,93.277,218.219,57.303,477.525
6/1/2019 14:00,0,74.346,0,275.509,128.387,151.794,81.196,63.215,189.85,55.033,636.327,41.252,44.849,97.128,317.357,111.81,0,50.907,220.547,140.366,230.067,71.217,623.279
6/1/2019 15:00,0,107.244,0,231.188,129.309,119.133,72.621,72.292,120.641,56.037,666.995,32.342,34.695,79.953,263.017,80.866,0,67.315,242.229,106.836,254.637,52.877,685.72
6/1/2019 16:00,0,70.21,0,303.838,148.454,154.592,121.911,91.903,199.605,67.081,580.313,35.23,37.805,108.905,307.959,120.233,0,44.098,232.342,165.645,280.285,66.414,457.639
6/1/2019 17:00,0,31.041,0,167.477,74.576,76.553,56.797,37.989,119.332,36.939,222.611,16.02,17.218,58.614,158.19,45.144,0,20.124,94.074,58.322,136.929,27.212,267.657
6/1/2019 18:00,0,10.087,0,67.248,23.873,42.254,20.951,14.774,52.378,11.656,112.012,7.586,8.075,23.814,92.413,15.993,0,6.914,38.45,29.295,49.687,11.02,95.397
6/1/2019 19:00,0,0.677,0,7.554,1.132,5.781,3.083,1.822,9.685,1.11,4.077,1.302,1.189,4.559,16.495,0.966,0,0.567,1.508,8.642,3.81,1.676,11.444
6/1/2019 20:00,0,0.3,0,0,0,0,0.029,0.316,0,0.047,0,0.534,0.336,0.182,0,0,0,0.224,0,0.229,0,0.988,0
6/1/2019 21:00,0,0.293,0,0,0,0,0.027,0.317,0,0.048,0,0.536,0.34,0,0,0,0,0.224,0,0,0,0.989,0
6/1/2019 22:00,0,0.285,0,0,0,0,0.03,0.317,0,0.048,0,0.536,0.339,0,0,0,0,0.224,0,0,0,0.988,0
6/1/2019 23:00,0,0.3,0,0,0,0,0.03,0.316,0,0.048,0,0.536,0.34,0,0,0,0,0.227,0,0,0,0.976,0
6/2/2019 0:00,0,0.303,0,0,0,0,0.027,0.317,0,0.048,0,0.539,0.34,0,0,0,0,0.225,0,0,0,0.974,0
6/2/2019 1:00,0,0.315,0,0,0,0,0.028,0.316,0,0.048,0,0.537,0.34,0,0,0,0,0.227,0,0,0,0.98,0
6/2/2019 2:00,0,0.304,0,0,0,0,0.027,0.318,0,0.048,0,0.538,0.34,0,0,0,0,0.227,0,0,0,0.981,0
6/2/2019 3:00,0,0.306,0,0,0,0,0.031,0.317,0,0.049,0,0.54,0.341,0,0,0,0,0.228,0,0,0,0.983,0
6/2/2019 4:00,0,0.287,0,0,0,0,0.028,0.319,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.987,0
6/2/2019 5:00,0,0.315,0,0,0,0,0.025,0.319,0,0.048,0,0.543,0.344,0,0,0,0,0.23,0,0,0,0.986,0
6/2/2019 6:00,0,3.104,0,0.146,0,0.055,0.242,0.723,0,0.394,0,1.334,1.208,0.522,0,0.51,0,1.436,0.527,0.201,1.076,1.687,4.922
6/2/2019 7:00,0,14.278,0,15.42,8.208,7.32,4.482,5.424,0.543,4.56,43.042,4.833,5.058,6.135,9.544,8.161,0,7.046,15.45,4.621,19.904,7.226,61.476
6/2/2019 8:00,0,41.139,0,65.733,36.965,32.788,17.436,18.386,26.339,16.244,201.064,14.633,15.894,21.475,60.292,36.002,0,22.685,66.038,23.98,75.587,24.237,170.189
6/2/2019 9:00,0,45.199,0,162.298,65.212,83.88,40.616,33.628,81.99,29.252,346.783,26.172,29.041,54.082,165.432,85.796,0,28.811,123.796,64.612,140.104,58.142,281.831
6/2/2019 10:00,0,64.55,0,151.909,65.469,81.948,39.97,34.38,76.39,29.007,361.372,26.952,29.521,50.565,166.508,79.832,0,37.166,123.464,63.039,136.14,52.54,329.476
6/2/2019 11:00,0,99.389,0,278.296,112.561,151.811,69.01,60.611,124.176,49.224,668.581,49.914,54.514,90.687,295.785,117.221,0,64.65,233.335,101.453,246.117,80.195,449.944
6/2/2019 12:00,0,113.711,0,355.409,142.866,191.61,90.686,77.435,167.555,63.128,812.047,58.406,64.686,115.658,388.893,149.34,0,70.586,306.999,151.052,311.997,103.96,483.282
6/2/2019 13:00,0,108.598,0,380.166,159.753,213.21,100.513,82.584,208.246,70.007,797.659,58.66,63.611,131.526,459.478,169.198,0,74.618,312.538,167.27,329.062,117.664,447.14
6/2/2019 14:00,0,97.178,0,353.113,146.618,197.366,97.586,78.515,193.691,64.511,787.159,54.981,60.493,118.406,417.841,169.274,0,63.485,276.046,157.308,291.265,121.974,444.075
6/2/2019 15:00,0,73.501,0,291.367,114.947,167.103,83.015,64.745,169.002,51.715,621.302,42.615,46.162,102.124,360.144,127.518,0,48.936,221.269,139.153,239.955,82.93,453.444
6/2/2019 16:00,0,53.838,0,221.854,85.374,122.124,62.495,48.843,125.626,38.642,451.028,31.443,33.983,76.045,257.949,90.994,0,34.261,160.625,100.238,177.416,59.037,314.877
6/2/2019 17:00,0,45.482,0,156.811,66.121,88.607,54.572,46.72,89.524,32.514,309.698,21.029,22.628,56.11,187.127,66.271,0,24.135,111.077,72.092,141.103,42.33,243.62
6/2/2019 18:00,0,9.021,0,68.386,25.724,41.138,32.445,20.646,60.461,13.307,97.148,7.613,8.194,24.285,100.981,17.668,0,6.823,38.52,37.455,52.528,12.026,95.094
6/2/2019 19:00,0,0.969,0,8.2,0.837,6.48,2.912,1.898,8.404,1.105,1.439,1.531,1.442,4.872,17.574,1.024,0,0.835,1.8,6.483,4.442,1.806,13.387
6/2/2019 20:00,0,0.276,0,0,0,0,0.038,0.312,0,0.045,0,0.525,0.332,0.222,0,0,0,0.22,0,0.297,0,0.954,0
6/2/2019 21:00,0,0.283,0,0,0,0,0.032,0.312,0,0.045,0,0.529,0.332,0,0,0,0,0.223,0,0,0,0.974,0
6/2/2019 22:00,0,0.294,0,0,0,0,0.028,0.317,0,0.048,0,0.534,0.338,0,0,0,0,0.224,0,0,0,0.98,0
6/2/2019 23:00,0,0.296,0,0,0,0,0.028,0.318,0,0.047,0,0.538,0.34,0,0,0,0,0.226,0,0,0,0.98,0
6/3/2019 0:00,0,0.309,0,0,0,0,0.028,0.317,0,0.047,0,0.538,0.34,0,0,0,0,0.228,0,0,0,0.98,0
6/3/2019 1:00,0,0.315,0,0,0,0,0.03,0.32,0,0.048,0,0.542,0.34,0,0,0,0,0.225,0,0,0,0.978,0
6/3/2019 2:00,0,0.313,0,0,0,0,0.031,0.318,0,0.048,0,0.544,0.34,0,0,0,0,0.228,0,0,0,0.978,0
6/3/2019 3:00,0,0.31,0,0,0,0,0.032,0.318,0,0.048,0,0.544,0.34,0,0,0,0,0.228,0,0,0,0.976,0
6/3/2019 4:00,0,0.315,0,0,0,0,0.028,0.319,0,0.048,0,0.541,0.34,0,0,0,0,0.224,0,0,0,0.977,0
6/3/2019 5:00,0,0.325,0,0,0,0,0.032,0.316,0,0.048,0,0.54,0.34,0,0,0,0,0.225,0,0,0,0.974,0
6/3/2019 6:00,0,1.046,0,0,0,0,0.055,0.392,0,0.068,0,0.741,0.546,0.154,0,0,0,0.549,0,0.065,0,1.035,1.56
6/3/2019 7:00,0,5.25,0,1.332,0,0.439,1.246,1.687,0,1.226,0.109,2.363,2.328,1.92,0.04,1.903,0,2.79,3.165,0.796,4.584,2.653,23.47
6/3/2019 8:00,0,16.987,0,26.449,8.559,13.519,6.824,7.34,2.917,4.698,28.793,5.989,6.38,9.495,22.832,11.154,0,8.026,21.976,7.606,28.18,8.787,56.137
6/3/2019 9:00,0,27.264,0,61.055,30.001,28.916,19.173,17.276,26.499,13.33,143.366,10.748,11.621,21.195,53.708,26.064,0,15.091,50.929,24.662,67.89,18.954,126.567
6/3/2019 10:00,0,42.503,0,91.132,47.757,46.947,25.449,24.683,51.415,21.087,255.528,19.555,21.546,30.72,92.744,59.917,0,25.316,82.692,32.937,97.655,41.031,140.741
6/3/2019 11:00,0,38.956,0,145.334,45.062,82.291,36.588,27.928,69.572,20.312,309.3,25.122,27.54,49.835,172.389,82.865,0,24.686,103.493,65.678,105.116,55.398,240.179
6/3/2019 12:00,0,60.821,0,168.497,68.982,89.415,42.839,39.004,65.664,30.545,438.857,33.217,36.583,55.854,177.504,97.577,0,39.358,149.329,67.842,152.72,65.706,221.218
6/3/2019 13:00,0,61.11,0,213.698,76.837,121.409,54.431,44.166,99.996,34.319,461.936,30.586,33.746,73.364,255.891,78.436,0,38.077,160.661,93.156,167.77,51.021,240.921
6/3/2019 14:00,0,59.444,0,191.581,76.329,105.394,51.84,43.123,100.67,34.104,438.425,29.675,32.966,66.054,218.766,83.258,0,36.387,151.712,88.842,166.22,55.581,250.993
6/3/2019 15:00,0,62.427,0,178.321,90.953,91.46,54.099,47.203,109.966,40.322,420.694,25.065,27.36,60.329,194.52,83.488,0,39.167,161.594,80.122,187.309,54.118,382.07
6/3/2019 16:00,0,40.23,0,171.366,72.276,87.861,53.354,38.417,113.307,33.131,340.413,21.509,23.281,62.229,186.817,79.942,0,26.226,121.426,79.685,143.427,49.112,307.328
6/3/2019 17:00,0,14.627,0,90.492,27.779,54.958,24.482,16.391,61.26,13.129,155.222,11.325,12.137,33.453,124.633,44.52,0,10.104,54.156,48.68,58.762,25.654,133.112
6/3/2019 18:00,0,6.288,0,35.354,9.163,19.83,8.642,6.429,17.627,4.715,58.151,4.91,5.234,13.861,46.607,15.711,0,4.283,18.155,18.286,22.072,11.911,41.323
6/3/2019 19:00,0,0.633,0,5.288,0.296,4.431,2.049,1.433,4.736,0.704,2.395,1.497,1.4,3.666,11.005,2.42,0,0.57,1.196,5.031,2.83,2.731,8.032
6/3/2019 20:00,0,0.303,0,0,0,0,0.036,0.315,0,0.046,0,0.532,0.337,0.192,0,0,0,0.224,0,0.238,0,0.971,0
6/3/2019 21:00,0,0.291,0,0,0,0,0.031,0.318,0,0.048,0,0.537,0.34,0,0,0,0,0.228,0,0,0,0.976,0
6/3/2019 22:00,0,0.296,0,0,0,0,0.028,0.32,0,0.048,0,0.536,0.338,0,0,0,0,0.224,0,0,0,0.973,0
6/3/2019 23:00,0,0.289,0,0,0,0,0.031,0.317,0,0.045,0,0.536,0.34,0,0,0,0,0.224,0,0,0,0.979,0
6/4/2019 0:00,0,0.306,0,0,0,0,0.032,0.318,0,0.048,0,0.537,0.34,0,0,0,0,0.228,0,0,0,0.982,0
6/4/2019 1:00,0,0.305,0,0,0,0,0.03,0.318,0,0.048,0,0.539,0.34,0,0,0,0,0.225,0,0,0,0.977,0
6/4/2019 2:00,0,0.316,0,0,0,0,0.032,0.318,0,0.048,0,0.54,0.34,0,0,0,0,0.226,0,0,0,0.976,0
6/4/2019 3:00,0,0.318,0,0,0,0,0.031,0.317,0,0.048,0,0.54,0.34,0,0,0,0,0.227,0,0,0,0.973,0
6/4/2019 4:00,0,0.319,0,0,0,0,0.028,0.318,0,0.048,0,0.538,0.34,0,0,0,0,0.224,0,0,0,0.975,0
6/4/2019 5:00,0,0.309,0,0,0,0,0.033,0.316,0,0.047,0,0.536,0.339,0,0,0,0,0.225,0,0,0,0.973,0
6/4/2019 6:00,0,1.137,0,0,0,0,0.069,0.408,0,0.075,0,0.758,0.614,0.176,0,0,0,0.543,0,0.117,0,1.008,2.411
6/4/2019 7:00,0,4.79,0,2.371,0,1.094,1.456,1.931,0,1.332,1.132,2.132,2.037,2.048,0.786,2.442,0,2.559,3.144,0.834,5.69,3.269,32.431
6/4/2019 8:00,0,10.026,0,17.345,6.949,8.347,5.072,5.014,0.147,4.033,9.513,4.213,4.3,6.802,14.786,10.199,0,4.74,11.741,5.135,17.262,7.926,57.57
6/4/2019 9:00,0,17.485,0,39.886,18.103,20.616,10.516,10.275,18.844,8.492,73.22,8.489,9.17,12.986,40.055,23.507,0,9.999,30.881,14.885,39.059,17.579,96.484
6/4/2019 10:00,0,30.867,0,74.721,33.814,36.618,19.45,17.976,31.675,14.975,178.914,13.112,14.536,23.97,74.098,38.481,0,17.649,58.858,25.723,74.038,28.036,181.548
6/4/2019 11:00,0,46.171,0,108.599,52.114,54.946,29.506,27.506,52.998,22.947,273.937,18.706,20.557,35.685,111.08,56.65,0,25.538,88.171,46.497,104.83,36.85,338.867
6/4/2019 12:00,0,58.877,0,166.408,70.796,84.569,45.491,38.352,86.364,31.549,369.121,26.778,29.276,55.588,172.788,74.403,0,35.22,131.811,65.812,149.648,49.709,436.207
6/4/2019 13:00,0,71.728,0,198.877,83.442,107.289,54.946,45.097,103.809,36.748,443.518,28.107,31.091,69.081,223.025,80.231,0,41.525,159.467,83.063,176.857,51.366,416.587
6/4/2019 14:00,0,75.005,0,246.337,116.184,119.303,72.527,61.802,135.001,51.572,495.403,30.342,33.402,82.275,234.438,84.485,0,46.122,197.955,92.545,242.013,57.152,482.043
6/4/2019 15:00,0,42.263,0,184.339,79.444,100.122,57.063,41.998,131.468,36.015,352.94,22.935,25.358,65.97,216.824,68.073,0,27.525,132.298,84.811,155.419,43.497,378.821
6/4/2019 16:00,0,20.869,0,88.765,35.931,49.674,26.212,18.89,68.359,16.555,178.307,11.279,12.247,32.34,114.421,32.232,0,12.713,58.952,48.359,70.789,21.056,232.242
6/4/2019 17:00,0,13.566,0,56.718,19.956,31.643,15.294,11.759,32.042,9.338,114.836,8.578,9.273,20.335,67.951,23.951,0,8.663,38.224,28.366,43.513,15.875,123.923
6/4/2019 18:00,0,5.837,0,29.812,7.824,17.387,7.468,5.58,16.825,4.11,48.518,4.553,4.774,11.234,38.414,9.541,0,3.834,14.84,16.708,18.873,7.302,53.632
6/4/2019 19:00,0,0.899,0,7.647,0.657,5.568,2.325,1.722,5.195,1.03,1.741,1.551,1.471,4.179,13.009,1.26,0,0.754,1.977,4.984,3.598,1.999,9.748
6/4/2019 20:00,0,0.289,0,0,0,0.009,0.049,0.315,0,0.044,0,0.53,0.336,0.271,0,0,0,0.224,0,0.303,0,0.976,0
6/4/2019 21:00,0,0.284,0,0,0,0,0.028,0.317,0,0.046,0,0.533,0.338,0,0,0,0,0.224,0,0,0,0.976,0
6/4/2019 22:00,0,0.304,0,0,0,0,0.033,0.32,0,0.048,0,0.536,0.338,0,0,0,0,0.225,0,0,0,0.972,0
6/4/2019 23:00,0,0.294,0,0,0,0,0.033,0.316,0,0.046,0,0.536,0.34,0,0,0,0,0.224,0,0,0,0.978,0
6/5/2019 0:00,0,0.308,0,0,0,0,0.031,0.315,0,0.048,0,0.537,0.34,0,0,0,0,0.228,0,0,0,0.974,0
6/5/2019 1:00,0,0.311,0,0,0,0,0.031,0.316,0,0.048,0,0.539,0.34,0,0,0,0,0.225,0,0,0,0.975,0
6/5/2019 2:00,0,0.319,0,0,0,0,0.029,0.319,0,0.048,0,0.54,0.341,0,0,0,0,0.228,0,0,0,0.976,0
6/5/2019 3:00,0,0.332,0,0,0,0,0.031,0.32,0,0.048,0,0.544,0.344,0,0,0,0,0.228,0,0,0,0.983,0
6/5/2019 4:00,0,0.297,0,0,0,0,0.029,0.316,0,0.048,0,0.544,0.341,0,0,0,0,0.228,0,0,0,0.98,0
6/5/2019 5:00,0,0.326,0,0,0,0,0.03,0.317,0,0.048,0,0.539,0.34,0,0,0,0,0.226,0,0,0,0.977,0
6/5/2019 6:00,0,2.433,0,0.044,0,0.041,0.189,0.586,0,0.234,0,1.141,0.986,0.434,0,0.246,0,1.122,0.173,0.16,0.481,1.407,3.091
6/5/2019 7:00,0,9.765,0,11.947,4.287,5.122,3.431,4.037,0,3.068,7.461,4.11,4.265,4.845,6.913,6.252,0,5.121,11.524,2.532,14.778,5.919,39.223
6/5/2019 8:00,0,22.725,0,44.271,18.758,21.437,10.764,10.646,12.349,8.508,79.471,9.184,9.87,15.128,39.463,20.15,0,12.815,37.258,15.19,42.999,14.323,111.436
6/5/2019 9:00,0,49.274,0,99.248,48.156,49.393,26.875,25.121,43.71,21.234,253.18,16.269,17.851,32.814,94.229,43.922,0,26.372,84.975,34.711,99.754,30.737,269.846
6/5/2019 10:00,0,81.994,0,182.575,93.009,94.183,50.378,47.104,92.049,40.573,502.521,31.276,34.35,59.243,182.044,67.765,0,46.829,166.97,76.184,185.844,47.995,634.947
6/5/2019 11:00,0,142.133,0,317.183,176.712,154.403,88.46,81.219,159.904,75.186,913.496,42.671,46.097,107.207,307.079,92.522,0,90.313,328.95,126.004,331.217,66.376,780.18
6/5/2019 12:00,0,113.102,0,317.326,185.745,173.387,116.722,95.069,270.638,79.215,828.037,39.375,43.389,117.408,364.263,104.68,0,67.823,329.492,192.445,332.164,67.223,841.829
6/5/2019 13:00,0,126.55,0,351.214,176.839,168.942,102.86,90.062,208.01,75.536,756.056,49.286,54.441,116.15,323.316,128.968,0,78.503,323.262,142.255,368,91.224,836.493
6/5/2019 14:00,0,112.984,0,380.625,203.508,198.13,111.279,91.643,255.415,86.606,649.953,39.252,43.432,143.526,401.744,111.902,0,60.881,271.877,147.778,347.459,76.647,796.326
6/5/2019 15:00,0,63.596,0,261.726,155.981,129.402,90.245,69.904,214.591,67.972,465.61,30.858,33.589,98.939,275.722,94.33,0,39.536,186.096,105.71,239.444,63.8,701.018
6/5/2019 16:00,0,35.94,0,167.169,78.98,90.488,51.606,37.326,127.901,35.941,301.173,19.492,21.426,58.728,197.025,56.634,0,22.475,111.047,76.699,140.348,37.383,517.812
6/5/2019 17:00,0,16.152,0,77.396,30.244,42.731,22.025,16.062,56.72,14.025,143.833,10.345,11.24,27.779,95.636,26.69,0,10.531,50.088,40.504,60.732,18.162,197.506
6/5/2019 18:00,0,6.075,0,35.844,10.495,20.976,9.526,6.81,22.432,5.338,51.602,4.921,5.203,13.662,47.864,11.089,0,4.091,18.776,19.278,23.787,8.336,78.793
6/5/2019 19:00,0,0.782,0,5.975,0.624,4.806,2.299,1.637,5.275,0.855,0.57,1.45,1.355,3.711,11.51,1.149,0,0.654,1.486,4.198,3.451,1.868,9.659
6/5/2019 20:00,0,0.308,0,0,0,0,0.038,0.316,0,0.046,0,0.531,0.336,0.226,0,0,0,0.221,0,0.279,0,0.961,0
6/5/2019 21:00,0,0.289,0,0,0,0,0.027,0.315,0,0.047,0,0.538,0.336,0,0,0,0,0.224,0,0,0,0.969,0
6/5/2019 22:00,0,0.303,0,0,0,0,0.032,0.319,0,0.045,0,0.539,0.338,0,0,0,0,0.224,0,0,0,0.974,0
6/5/2019 23:00,0,0.302,0,0,0,0,0.032,0.318,0,0.048,0,0.537,0.339,0,0,0,0,0.225,0,0,0,0.973,0
6/6/2019 0:00,0,0.308,0,0,0,0,0.031,0.316,0,0.048,0,0.535,0.336,0,0,0,0,0.224,0,0,0,0.963,0
6/6/2019 1:00,0,0.293,0,0,0,0,0.031,0.317,0,0.048,0,0.538,0.339,0,0,0,0,0.224,0,0,0,0.964,0
6/6/2019 2:00,0,0.325,0,0,0,0,0.028,0.316,0,0.048,0,0.538,0.337,0,0,0,0,0.224,0,0,0,0.963,0
6/6/2019 3:00,0,0.303,0,0,0,0,0.029,0.317,0,0.048,0,0.539,0.338,0,0,0,0,0.223,0,0,0,0.964,0
6/6/2019 4:00,0,0.318,0,0,0,0,0.028,0.312,0,0.048,0,0.536,0.335,0,0,0,0,0.224,0,0,0,0.956,0
6/6/2019 5:00,0,0.316,0,0,0,0,0.031,0.312,0,0.048,0,0.533,0.333,0,0,0,0,0.223,0,0,0,0.248,0
6/6/2019 6:00,0,2.444,0,0.127,0,0.049,0.228,0.63,0,0.264,0,1.164,0.999,0.498,0,0.168,0,1.192,0.134,0.177,0.504,0,4.931
6/6/2019 7:00,0,8.419,0,9.903,3.73,4.634,3.231,3.662,0,3.091,5.668,3.494,3.573,4.069,5.793,5.121,0,4.413,8.547,1.959,12.832,4.328,45.757
6/6/2019 8:00,0,17.583,0,34.413,16.281,17.283,9.013,8.91,12.425,7.455,54.202,7.092,7.482,11.663,32.18,16.315,0,9.499,28.013,12.283,34.232,11.837,111.089
6/6/2019 9:00,0,44.034,0,82.402,43.279,38.222,22.959,21.78,37.148,19.356,194.799,13.621,14.532,26.381,72.031,32.731,0,22.799,70.643,27.87,94.532,24.614,304.858
6/6/2019 10:00,0,74.273,0,174.61,92.577,79.726,49.889,46.466,93.593,41.074,362.942,26.905,30.104,55.434,151.734,68.997,0,41.355,156.208,54.683,192.175,50.775,690.868
6/6/2019 11:00,0,75.448,0,206.996,119.815,115.832,75.223,60.36,157.067,53.777,517.213,26.257,29.275,78.316,237.866,75.082,0,40.558,167.699,96.461,211.62,49.495,776.829
6/6/2019 12:00,0,54.096,0,179.671,82.716,92.672,52.385,42.283,125.517,37.121,408.254,25.273,27.637,63.468,196.913,73.871,0,33.916,138.326,88.244,156.366,47.155,570.822
6/6/2019 13:00,0,42.065,0,146.064,62.081,77.993,41.412,32.535,90.36,28.005,310.793,21.364,23.344,50.6,167.77,62.613,0,25.608,109.459,70.983,127.253,40.345,392.224
6/6/2019 14:00,0,58.131,0,149.022,68.628,77.181,40.911,35.05,78.215,30.662,329.849,23.219,25.531,51.083,155.238,68.458,0,33.554,118.539,60.23,142.37,46.436,475.273
6/6/2019 15:00,0,61.493,0,201.098,96.338,102.168,59.476,51.278,113.435,42.65,443.956,29.857,32.752,66.843,204.757,91.489,0,38.549,164.422,76.57,196.109,61.519,632.967
6/6/2019 16:00,0,32.967,0,152.501,57.761,86.055,44.259,31.584,100.994,26.479,295.709,19.496,21.363,54.507,193.253,56.319,0,21.319,101.309,76.26,118.256,36.373,481.759
6/6/2019 17:00,0,16.833,0,77.795,28.446,44.921,21.511,15.552,52.22,13.094,145.659,11.094,12.047,28.339,103.711,32.101,0,11.104,46.491,40.353,60.338,21.334,228.41
6/6/2019 18:00,0,7.922,0,41.454,12.898,23.817,10.966,8.007,24.698,6.4,70.275,5.842,6.161,15.404,52.746,14.075,0,5.107,21.462,20.866,28.701,9.987,101.157
6/6/2019 19:00,0,1.117,0,9.689,0.92,7.149,3.126,2.011,8.242,1.211,1.566,1.816,1.75,5.143,18.191,2.234,0,0.972,2.725,7.183,4.843,2.642,16.459
6/6/2019 20:00,0,0.277,0,0,0,0.01,0.044,0.316,0,0.046,0,0.528,0.335,0.277,0,0,0,0.221,0,0.381,0,0.963,0
6/6/2019 21:00,0,0.296,0,0,0,0,0.027,0.318,0,0.048,0,0.534,0.336,0,0,0,0,0.225,0,0,0,0.974,0
6/6/2019 22:00,0,0.296,0,0,0,0,0.03,0.318,0,0.045,0,0.534,0.338,0,0,0,0,0.226,0,0,0,0.985,0
6/6/2019 23:00,0,0.295,0,0,0,0,0.029,0.318,0,0.048,0,0.536,0.34,0,0,0,0,0.226,0,0,0,0.984,0
6/7/2019 0:00,0,0.302,0,0,0,0,0.03,0.318,0,0.048,0,0.537,0.34,0,0,0,0,0.225,0,0,0,0.984,0
6/7/2019 1:00,0,0.295,0,0,0,0,0.029,0.316,0,0.046,0,0.536,0.337,0,0,0,0,0.224,0,0,0,0.977,0
6/7/2019 2:00,0,0.288,0,0,0,0,0.026,0.314,0,0.048,0,0.535,0.336,0,0,0,0,0.224,0,0,0,0.974,0
6/7/2019 3:00,0,0.317,0,0,0,0,0.028,0.315,0,0.048,0,0.536,0.336,0,0,0,0,0.224,0,0,0,0.975,0
6/7/2019 4:00,0,0.31,0,0,0,0,0.026,0.315,0,0.048,0,0.536,0.336,0,0,0,0,0.224,0,0,0,0.974,0
6/7/2019 5:00,0,0.338,0,0,0,0,0.029,0.314,0,0.048,0,0.533,0.336,0,0,0,0,0.225,0,0,0,0.971,0
6/7/2019 6:00,0,2.528,0,0.195,0,0.063,0.286,0.677,0,0.283,0,1.289,1.163,0.566,0,0.43,0,1.103,0,0.197,1.062,1.522,3.617
6/7/2019 7:00,0,7.717,0,8.036,4.037,4.091,3.368,3.925,0,2.873,4.511,3.466,3.564,3.77,4.542,6.221,0,4.329,9.107,1.708,13.988,6.032,30.014
6/7/2019 8:00,0,16.79,0,29.591,12.33,15.588,7.184,6.776,3.002,5.804,31.331,6.51,7.076,10.62,29.761,16.173,0,9.038,21.665,9.207,25.569,11.78,96.419
6/7/2019 9:00,0,30.247,0,71.97,32.871,36.833,19.123,18.225,31.667,14.598,187.532,14.666,15.785,23.923,69.816,37.988,0,16.929,59.917,28.956,73.413,25.329,172.772
6/7/2019 10:00,0,45.874,0,116.697,46.741,59.993,30.385,26.465,50.693,20.613,275.309,20.649,22.21,37.682,124.811,54.305,0,27.622,94.235,44.298,103.857,36.006,267.001
6/7/2019 11:00,0,67.761,0,174.012,80.912,90.34,47.778,43.143,86.428,35.672,450.625,28.97,31.649,60.063,190.706,79.246,0,39.7,153.222,74.162,170.811,50.044,563.69
6/7/2019 12:00,0,76.573,0,199.636,111.407,103.373,61.5,52.246,125.996,49.186,503.055,30.029,32.621,72.05,222.879,92.91,0,43.974,170.77,94.098,198.678,61.211,602.618
6/7/2019 13:00,0,66.623,0,253.899,106.289,127.9,68.336,54.123,142.199,47.887,457.059,33.054,36.456,86.03,266.132,109.12,0,43.293,189.787,96.952,217.733,74.281,590.235
6/7/2019 14:00,0,45.51,0,188.719,76.696,98.915,54.618,42.219,122.998,35.3,352.765,22.813,24.54,68.439,221.233,85.244,0,31.492,146.77,76.781,168.75,56.334,741.057
6/7/2019 15:00,0,33.914,0,130.899,50.866,64.372,34.998,26.494,79.725,23.109,240.658,16.761,18.164,44.338,155.705,59.634,0,22.138,94.589,54.816,112.618,37.794,426.307
6/7/2019 16:00,0,27.308,0,109.414,40.036,54.426,26.58,21.692,57.202,17.903,207.824,15.133,16.798,34.807,117.304,49.734,0,17.377,73.676,47.234,87.503,32.203,265.255
6/7/2019 17:00,0,16.349,0,82.117,26.97,45.562,21.159,15.101,44.78,12.69,148.259,10.752,11.924,28.653,101.168,33.341,0,10.711,46.017,35.834,57.621,22.555,195.755
6/7/2019 18:00,0,5.946,0,39.603,10.959,22.596,10.143,7.131,23.053,5.549,51.853,5.39,5.67,14.999,54.402,12.548,0,4.182,15.145,20.528,25.452,8.353,88.558
6/7/2019 19:00,0,0.994,0,5.737,0.84,4.142,2.344,1.775,5.394,1.061,0.635,1.529,1.433,3.643,10.482,1.163,0,0.797,1.552,3.309,4.007,1.933,12.661
6/7/2019 20:00,0,0.297,0,0,0,0.034,0.049,0.315,0,0.045,0,0.527,0.336,0.316,0,0,0,0.221,0,0.377,0,0.964,0
6/7/2019 21:00,0,0.298,0,0,0,0,0.031,0.315,0,0.046,0,0.533,0.336,0,0,0,0,0.224,0,0,0,0.967,0
6/7/2019 22:00,0,0.282,0,0,0,0,0.034,0.315,0,0.048,0,0.53,0.336,0,0,0,0,0.22,0,0,0,0.974,0
6/7/2019 23:00,0,0.279,0,0,0,0,0.038,0.316,0,0.047,0,0.531,0.336,0,0,0,0,0.224,0,0,0,0.974,0
6/8/2019 0:00,0,0.302,0,0,0,0,0.037,0.314,0,0.044,0,0.533,0.338,0,0,0,0,0.224,0,0,0,0.978,0
6/8/2019 1:00,0,0.283,0,0,0,0,0.027,0.314,0,0.048,0,0.533,0.338,0,0,0,0,0.224,0,0,0,0.977,0
6/8/2019 2:00,0,0.294,0,0,0,0,0.031,0.315,0,0.048,0,0.538,0.34,0,0,0,0,0.224,0,0,0,0.98,0
6/8/2019 3:00,0,0.323,0,0,0,0,0.032,0.316,0,0.048,0,0.54,0.34,0,0,0,0,0.224,0,0,0,0.983,0
6/8/2019 4:00,0,0.325,0,0,0,0,0.03,0.317,0,0.048,0,0.54,0.34,0,0,0,0,0.226,0,0,0,0.982,0
